id,game,name,lane,slot,type,rarity,tier,cost,phrase,description,flavor,keywords,scale_by,damage,damage_multiplier,damage_type,stat_contribution,block,card_draw,self_damage,status_effects_applied,summon,feed_key,mechanics,modifier_kind,raw_json
jv2-m-loaded-dice,Witch Mountain Bridge,"— with loaded dice,",jnsq,modifier,modifier,uncommon,2,0,"— with loaded dice,",Your chaos roll on this cast is +1 (caps at 6).,"Loaded in your favor, technically. Loaded all the same.",conspiratorial|absurd,,,,,1,,,,,,,diceShift,post,"{""id"":""jv2-m-loaded-dice"",""slot"":""modifier"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":0,""type"":""modifier"",""modifierKind"":""post"",""phrase"":""— with loaded dice,"",""tags"":[""conspiratorial"",""absurd""],""stats"":{""jnsq"":1},""modifierEffect"":{""diceShift"":1},""desc"":""Your chaos roll on this cast is +1 (caps at 6)."",""flavor"":""Loaded in your favor, technically. Loaded all the same.""}"
jv2-g-three-snaps,Witch Mountain Bridge,"(snaps three times,)",jnsq,gesture,gesture,common,1,1,"(snaps three times,)","Spell fragment: ""(snaps three times,)""",Three. Always three. The reasons are sacred and absurd.,theatrical|mystical,,,,,,,,,,,,gestureEffect,,"{""id"":""jv2-g-three-snaps"",""slot"":""gesture"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":1,""type"":""gesture"",""phrase"":""(snaps three times,)"",""tags"":[""theatrical"",""mystical""],""gestureEffect"":{""icon"":""✨"",""damage"":4,""damageType"":""composure"",""trayMultiplier"":1,""draw"":1,""exhaust"":true},""flavor"":""Three. Always three. The reasons are sacred and absurd.""}"
jv2-g-pontificate,Witch Mountain Bridge,"Now imagine, hypothetically, but stay with me —",jnsq,gesture,gesture,uncommon,2,3,"Now imagine, hypothetically, but stay with me —","Spell fragment: ""Now imagine, hypothetically, but stay with me —""","The hypothetical lasts thirteen minutes. The body, somewhat longer.",mystical|conspiratorial,,,,,,,,,,,,gestureEffect,,"{""id"":""jv2-g-pontificate"",""slot"":""gesture"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":3,""type"":""gesture"",""phrase"":""Now imagine, hypothetically, but stay with me —"",""tags"":[""mystical"",""conspiratorial""],""gestureEffect"":{""icon"":""🌀"",""damage"":10,""damageType"":""composure"",""trayMultiplier"":2,""draw"":2,""exhaust"":false},""flavor"":""The hypothetical lasts thirteen minutes. The body, somewhat longer.""}"
jv2-g-quip-koan,Witch Mountain Bridge,"(quip-koan: ""is a stork a borrowed neck?"")",jnsq,gesture,gesture,common,1,1,"(quip-koan: ""is a stork a borrowed neck?"")","Spell fragment: ""(quip-koan: ""is a stork a borrowed neck?"")""",The koan is bad. The vulnerability of being asked it is real.,absurd|mystical,,,,,,,,,,,,gestureEffect,,"{""id"":""jv2-g-quip-koan"",""slot"":""gesture"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":1,""type"":""gesture"",""phrase"":""(quip-koan: \""is a stork a borrowed neck?\"")"",""tags"":[""absurd"",""mystical""],""gestureEffect"":{""icon"":""🦢"",""damage"":4,""damageType"":""composure"",""rider"":{""vulnerable"":2},""exhaust"":false},""flavor"":""The koan is bad. The vulnerability of being asked it is real.""}"
jv2-t-too-many-things,Witch Mountain Bridge,has become too many things at once.,jnsq,target,effect,uncommon,2,2,has become too many things at once.,"Spell fragment: ""has become too many things at once.""","It is, simultaneously, six things. Most of which are weather.",absurd|chaotic|mystical,jnsq,4,2,composure,,,,,,,,perDeckCard,,"{""id"":""jv2-t-too-many-things"",""slot"":""target"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":2,""type"":""effect"",""phrase"":""has become too many things at once."",""tags"":[""absurd"",""chaotic"",""mystical""],""effect"":{""scaleBy"":""jnsq"",""base"":4,""multiplier"":2,""damageType"":""composure"",""perDeckCard"":0.5},""flavor"":""It is, simultaneously, six things. Most of which are weather.""}"
jv2-k-that-reminds-me,Witch Mountain Bridge,"That reminds me,",jnsq,,skill,common,1,0,"That reminds me,",Discard 1 random from draw pile. Fire a random jnsq card from your discard this turn. Exhaust.,"Reminded by something that, in retrospect, was not very similar at all.",absurd|chaotic,,,,,,,,,,,,,,"{""id"":""jv2-k-that-reminds-me"",""slot"":null,""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""skill"",""name"":""That reminds me,"",""phrase"":""That reminds me,"",""tags"":[""absurd"",""chaotic""],""effects"":{""tangentFire"":true,""exhaust"":true},""desc"":""Discard 1 random from draw pile. Fire a random jnsq card from your discard this turn. Exhaust."",""flavor"":""Reminded by something that, in retrospect, was not very similar at all.""}"
jv2-m-speaking-of-which,Witch Mountain Bridge,"speaking of which,",jnsq,modifier,modifier,common,1,0,"speaking of which,",Stages as a modifier; also discards 1 random card from hand to deepen the Tangent pool.,"Speaking, in this context, having recently spoken of nothing in particular.",chaotic|mystical,,,,,1,,,,,,,addsTag,pre,"{""id"":""jv2-m-speaking-of-which"",""slot"":""modifier"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""modifier"",""modifierKind"":""pre"",""phrase"":""speaking of which,"",""tags"":[""chaotic"",""mystical""],""stats"":{""jnsq"":1},""modifierEffect"":{""addsTag"":""chaotic""},""effects"":{""discardOnPlay"":true},""desc"":""Stages as a modifier; also discards 1 random card from hand to deepen the Tangent pool."",""flavor"":""Speaking, in this context, having recently spoken of nothing in particular.""}"
jv2-k-shouldnt-said-have-you-eaten,Witch Mountain Bridge,I shouldn't have said that — have you eaten?,jnsq,,skill,common,1,1,I shouldn't have said that — have you eaten?,Discard your spell tray (no refund). Heal 4 HP. Apply +1 Vulnerable to enemy.,"Apology, in jnsq, being a verb with reset properties.",chaotic|absurd,,,,,,,,,vulnerable:1,,,,,"{""id"":""jv2-k-shouldnt-said-have-you-eaten"",""slot"":null,""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":1,""type"":""skill"",""name"":""I shouldn't have said that — have you eaten?"",""phrase"":""I shouldn't have said that — have you eaten?"",""tags"":[""chaotic"",""absurd""],""effects"":{""apologize"":true,""hp"":4,""vulnerable"":1},""desc"":""Discard your spell tray (no refund). Heal 4 HP. Apply +1 Vulnerable to enemy."",""flavor"":""Apology, in jnsq, being a verb with reset properties.""}"
jv2-i-oh-wait-no-sorry,Witch Mountain Bridge,"oh — wait — no, sorry,",jnsq,intro,word,common,1,0,"oh — wait — no, sorry,",Stages as intro. Absorbs the next enemy debuff (Weak or Vulnerable).,"Sorry, restarting.",chaotic|mystical,,,,,2,,,,,,,,,"{""id"":""jv2-i-oh-wait-no-sorry"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""oh — wait — no, sorry,"",""tags"":[""chaotic"",""mystical""],""stats"":{""jnsq"":2},""effects"":{""ignoreNextDebuff"":1},""desc"":""Stages as intro. Absorbs the next enemy debuff (Weak or Vulnerable)."",""flavor"":""Sorry, restarting.""}"
jv2-t-soup-was-never-the-point,Witch Mountain Bridge,"the soup, you see, was never the point.",jnsq,target,effect,uncommon,2,2,"the soup, you see, was never the point.",Cast: 11 + Jnsq comp ×4. After cast: you MUST play another jnsq card this turn or take 3 HP at end of turn.,"A statement that, if interrupted now, will haunt the room for hours.",absurd|chaotic|mystical,jnsq,11,4,composure,,,,,,,,mustPlayAnotherJnsq,,"{""id"":""jv2-t-soup-was-never-the-point"",""slot"":""target"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":2,""type"":""effect"",""phrase"":""the soup, you see, was never the point."",""tags"":[""absurd"",""chaotic"",""mystical""],""effect"":{""scaleBy"":""jnsq"",""base"":11,""multiplier"":4,""damageType"":""composure"",""mustPlayAnotherJnsq"":true},""desc"":""Cast: 11 + Jnsq comp ×4. After cast: you MUST play another jnsq card this turn or take 3 HP at end of turn."",""flavor"":""A statement that, if interrupted now, will haunt the room for hours.""}"
jv2-p-hold-my-drink,Witch Mountain Bridge,"""Hold my drink,""",jnsq,power,power,uncommon,2,1,"""Hold my drink,""","Power. While installed: all your Effect/Spell casts deal +50% damage AND you take +2 damage from every enemy attack (raw, before block).","No one is, technically, holding the drink. The drink is in your hand. This is the trick.",chaotic|absurd,,,,,,,,,,,,installPower,,"{""id"":""jv2-p-hold-my-drink"",""slot"":""power"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""power"",""name"":""\""Hold my drink,\"""",""phrase"":""\""Hold my drink,\"""",""tags"":[""chaotic"",""absurd""],""installPower"":{""id"":""drunken-confidence""},""desc"":""Power. While installed: all your Effect/Spell casts deal +50% damage AND you take +2 damage from every enemy attack (raw, before block)."",""flavor"":""No one is, technically, holding the drink. The drink is in your hand. This is the trick.""}"
jv2-k-sober-second-thought,Witch Mountain Bridge,"""sober second thought,""",jnsq,,skill,common,1,0,"""sober second thought,""","Discard the ""Hold my drink,"" power from the field. No effect if not installed.","A thought that, on review, does not at all resemble the first.",hedge|absurd,,,,,,,,,,,,,,"{""id"":""jv2-k-sober-second-thought"",""slot"":null,""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""skill"",""name"":""\""sober second thought,\"""",""phrase"":""\""sober second thought,\"""",""tags"":[""hedge"",""absurd""],""effects"":{""uninstallPower"":""drunken-confidence""},""desc"":""Discard the \""Hold my drink,\"" power from the field. No effect if not installed."",""flavor"":""A thought that, on review, does not at all resemble the first.""}"
jv2-k-go-on-im-listening,Witch Mountain Bridge,"""...go on, I'm listening.""",jnsq,,skill,common,1,0,"""...go on, I'm listening.""",Skip casting this turn. Your tray persists. NEXT cast doubles every staged card's jnsq stat contribution.,Said in a tone that means the precise opposite. The room understands.,chaotic|hedge,,,,,,,,,,,,,,"{""id"":""jv2-k-go-on-im-listening"",""slot"":null,""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""skill"",""name"":""\""...go on, I'm listening.\"""",""phrase"":""\""...go on, I'm listening.\"""",""tags"":[""chaotic"",""hedge""],""effects"":{""awkwardPause"":true},""desc"":""Skip casting this turn. Your tray persists. NEXT cast doubles every staged card's jnsq stat contribution."",""flavor"":""Said in a tone that means the precise opposite. The room understands.""}"
jv2-p-wait-and-another-thing,Witch Mountain Bridge,"Wait — and another thing,",jnsq,power,power,uncommon,2,1,"Wait — and another thing,",Power. While installed: your 2nd cast each turn deals 85% damage (instead of 60%). The drunken wizard chains harder than the cap suggests.,Said with the energy of someone who has not yet stopped speaking.,chaotic|theatrical,,,,,,,,,,,,installPower,,"{""id"":""jv2-p-wait-and-another-thing"",""slot"":""power"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""power"",""name"":""Wait — and another thing,"",""phrase"":""Wait — and another thing,"",""tags"":[""chaotic"",""theatrical""],""installPower"":{""id"":""babbling""},""desc"":""Power. While installed: your 2nd cast each turn deals 85% damage (instead of 60%). The drunken wizard chains harder than the cap suggests."",""flavor"":""Said with the energy of someone who has not yet stopped speaking.""}"
jv2-m-and-so-and-so,Witch Mountain Bridge,"and so, and so, and so,",jnsq,modifier,modifier,common,1,0,"and so, and so, and so,",Stages as a modifier. Just a basic stat-pump card for filling a 2nd tray.,"A modifier that, like the speaker, refuses to conclude.",chaotic|mystical,,,,,1,,,,,,,addsTag,pre,"{""id"":""jv2-m-and-so-and-so"",""slot"":""modifier"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""modifier"",""modifierKind"":""pre"",""phrase"":""and so, and so, and so,"",""tags"":[""chaotic"",""mystical""],""stats"":{""jnsq"":1},""modifierEffect"":{""addsTag"":""chaotic""},""desc"":""Stages as a modifier. Just a basic stat-pump card for filling a 2nd tray."",""flavor"":""A modifier that, like the speaker, refuses to conclude.""}"
jv2-i-and-then-get-this,Witch Mountain Bridge,and then — get this —,jnsq,intro,word,common,1,0,and then — get this —,Stages as intro. Discards 1 random hand card to deepen the Tangent pool.,"A bridge between two sentences that, structurally, share nothing.",chaotic|absurd,,,,,2,,,,,,,,,"{""id"":""jv2-i-and-then-get-this"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""and then — get this —"",""tags"":[""chaotic"",""absurd""],""stats"":{""jnsq"":2},""effects"":{""discardOnPlay"":true},""desc"":""Stages as intro. Discards 1 random hand card to deepen the Tangent pool."",""flavor"":""A bridge between two sentences that, structurally, share nothing.""}"
jv2-s-appropriate-apologies,Witch Mountain Bridge,"with appropriate apologies to no one in particular,",jnsq,subject,word,uncommon,2,1,"with appropriate apologies to no one in particular,",Stages as subject. Heal 1 HP and apply +1 Vulnerable to the enemy.,No one in particular being the only audience that consistently shows up.,absurd|hedge,,,,,3,,,,vulnerable:1,,,,,"{""id"":""jv2-s-appropriate-apologies"",""slot"":""subject"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""with appropriate apologies to no one in particular,"",""tags"":[""absurd"",""hedge""],""stats"":{""jnsq"":3},""effects"":{""hp"":1,""vulnerable"":1},""desc"":""Stages as subject. Heal 1 HP and apply +1 Vulnerable to the enemy."",""flavor"":""No one in particular being the only audience that consistently shows up.""}"
jv2-t-getting-away-from-me,Witch Mountain Bridge,"is, even by my own standards, getting away from me.",jnsq,target,effect,rare,3,2,"is, even by my own standards, getting away from me.","Cast: 9 + Jnsq comp ×4. Must follow with another jnsq card or take 3 HP. If cast as the 2nd cast of a Babbling turn, damage doubles BEFORE the 0.6× scalar.",A standard you set in jnsq for the benefit of those keeping records.,chaotic|absurd|mystical,jnsq,9,4,composure,,,,,,,,doubleOnSecondCast|mustPlayAnotherJnsq,,"{""id"":""jv2-t-getting-away-from-me"",""slot"":""target"",""tier"":3,""rarity"":""rare"",""lane"":""jnsq"",""cost"":2,""type"":""effect"",""phrase"":""is, even by my own standards, getting away from me."",""tags"":[""chaotic"",""absurd"",""mystical""],""effect"":{""scaleBy"":""jnsq"",""base"":9,""multiplier"":4,""damageType"":""composure"",""mustPlayAnotherJnsq"":true,""doubleOnSecondCast"":true},""desc"":""Cast: 9 + Jnsq comp ×4. Must follow with another jnsq card or take 3 HP. If cast as the 2nd cast of a Babbling turn, damage doubles BEFORE the 0.6× scalar."",""flavor"":""A standard you set in jnsq for the benefit of those keeping records.""}"
jv2-t-universe-sideways,Witch Mountain Bridge,and then the entire universe — and I mean THIS universe — went sideways.,jnsq,target,effect,rare,3,2,and then the entire universe — and I mean THIS universe — went sideways.,Cast: 9 + Jnsq comp ×3. On cast: TANGENT fires (random jnsq from discard). +3 dmg per chaotic/absurd/mystical tag on staged cards. Must follow with another jnsq card or take 3 HP.,THIS universe being one of approximately several.,chaotic|absurd|mystical,jnsq,9,3,composure,,,,,,,,mustPlayAnotherJnsq|perTagBonus|tangentOnCast,,"{""id"":""jv2-t-universe-sideways"",""slot"":""target"",""tier"":3,""rarity"":""rare"",""lane"":""jnsq"",""cost"":2,""type"":""effect"",""phrase"":""and then the entire universe — and I mean THIS universe — went sideways."",""tags"":[""chaotic"",""absurd"",""mystical""],""effect"":{""scaleBy"":""jnsq"",""base"":9,""multiplier"":3,""damageType"":""composure"",""tangentOnCast"":true,""mustPlayAnotherJnsq"":true,""perTagBonus"":{""tags"":[""chaotic"",""absurd"",""mystical""],""bonus"":3}},""desc"":""Cast: 9 + Jnsq comp ×3. On cast: TANGENT fires (random jnsq from discard). +3 dmg per chaotic/absurd/mystical tag on staged cards. Must follow with another jnsq card or take 3 HP."",""flavor"":""THIS universe being one of approximately several.""}"
jv2-i-three-things-sorry,Witch Mountain Bridge,"oh — actually, three things, sorry,",jnsq,intro,word,uncommon,2,1,"oh — actually, three things, sorry,",Stages as intro. Draw 2 cards.,"The three things, by the time they're enumerated, will be approximately five.",chaotic|absurd|hedge,,,,,2,,2,,,,,,,"{""id"":""jv2-i-three-things-sorry"",""slot"":""intro"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""oh — actually, three things, sorry,"",""tags"":[""chaotic"",""absurd"",""hedge""],""stats"":{""jnsq"":2},""effects"":{""draw"":2},""desc"":""Stages as intro. Draw 2 cards."",""flavor"":""The three things, by the time they're enumerated, will be approximately five.""}"
jv2-k-sorry-lost-balance,Witch Mountain Bridge,"sorry, I lost my balance for a second,",jnsq,,skill,uncommon,2,1,"sorry, I lost my balance for a second,",Skill. This turn: every enemy attack swing has a 50% chance to fully miss.,"Balance, in jnsq, being a state one passes through occasionally.",chaotic|absurd,,,,,,,,,,,,,,"{""id"":""jv2-k-sorry-lost-balance"",""slot"":null,""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""skill"",""name"":""sorry, I lost my balance for a second,"",""phrase"":""sorry, I lost my balance for a second,"",""tags"":[""chaotic"",""absurd""],""effects"":{""staggerOn"":true},""desc"":""Skill. This turn: every enemy attack swing has a 50% chance to fully miss."",""flavor"":""Balance, in jnsq, being a state one passes through occasionally.""}"
